name	taxonomy_id	taxonomy_lvl	PM06-C1D01_num	PM06-C1D01_frac	PM06-C1D02_num	PM06-C1D02_frac	PM06-C1D15_num	PM06-C1D15_frac	PM06-C1D36_num	PM06-C1D36_frac	PM06-S1_num	PM06-S1_frac
Plasmodium falciparum	5833	S	11	0.00000	4	0.00000	14	0.00000	3	0.00000	0	0.00000
Plasmodium reichenowi	5854	S	13	0.00001	4	0.00000	6	0.00000	18	0.00000	0	0.00000
Plasmodium gaboni	647221	S	4	0.00000	6	0.00000	5	0.00000	7	0.00000	3	0.00000
Plasmodium malariae	5858	S	49	0.00002	15	0.00000	20	0.00001	25	0.00000	0	0.00000
Plasmodium vivax	5855	S	7	0.00000	3	0.00000	10	0.00000	13	0.00000	0	0.00000
Plasmodium knowlesi	5850	S	1	0.00000	1	0.00000	9	0.00000	10	0.00000	0	0.00000
Plasmodium coatneyi	208452	S	34	0.00001	7	0.00000	15	0.00000	13	0.00000	0	0.00000
Plasmodium relictum	85471	S	25	0.00001	1	0.00000	15	0.00000	5	0.00000	0	0.00000
Babesia bigemina	5866	S	54	0.00002	8	0.00000	8	0.00000	34	0.00001	3	0.00000
Babesia microti	5868	S	2	0.00000	0	0.00000	4	0.00000	8	0.00000	0	0.00000
Theileria annulata	5874	S	31	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Theileria equi	5872	S	11	0.00000	6	0.00000	2	0.00000	5	0.00000	0	0.00000
Theileria parva	5875	S	2	0.00000	7	0.00000	6	0.00000	7	0.00000	0	0.00000
Theileria orientalis	68886	S	1	0.00000	27	0.00001	0	0.00000	8	0.00000	0	0.00000
Toxoplasma gondii	5811	S	346	0.00013	47	0.00001	60	0.00002	32	0.00001	1	0.00000
Neospora caninum	29176	S	20	0.00001	9	0.00000	17	0.00000	23	0.00000	0	0.00000
Besnoitia besnoiti	94643	S	17	0.00001	6	0.00000	24	0.00001	25	0.00000	1	0.00000
Cryptosporidium parvum	5807	S	13	0.00001	5	0.00000	6	0.00000	4	0.00000	0	0.00000
Phaeodactylum tricornutum	2850	S	28	0.00001	8	0.00000	5	0.00000	10	0.00000	0	0.00000
Thalassiosira pseudonana	35128	S	14	0.00001	4	0.00000	10	0.00000	21	0.00000	0	0.00000
Bigelowiella natans	227086	S	4	0.00000	1	0.00000	1	0.00000	1	0.00000	0	0.00000
Trypanosoma brucei	5691	S	137	0.00005	3	0.00000	16	0.00000	9	0.00000	0	0.00000
Leishmania major	5664	S	67	0.00003	2	0.00000	4	0.00000	3	0.00000	0	0.00000
Leishmania mexicana	5665	S	10	0.00000	14	0.00000	17	0.00000	24	0.00000	0	0.00000
Dictyostelium discoideum	44689	S	71	0.00003	14	0.00000	10	0.00000	26	0.00001	0	0.00000
Guillardia theta	55529	S	10	0.00000	0	0.00000	1	0.00000	2	0.00000	0	0.00000
Methanobrevibacter millerae	230361	S	74	0.00003	5	0.00000	13	0.00000	11	0.00000	0	0.00000
Methanobrevibacter smithii	2173	S	46	0.00002	3	0.00000	6	0.00000	11	0.00000	0	0.00000
Methanobrevibacter olleyae	294671	S	10	0.00000	7	0.00000	0	0.00000	9	0.00000	0	0.00000
Methanobrevibacter sp. AbM4	224719	S	5	0.00000	3	0.00000	4	0.00000	6	0.00000	0	0.00000
Methanobrevibacter sp. YE315	1609968	S	4	0.00000	4	0.00000	1	0.00000	1	0.00000	0	0.00000
Methanosphaera stadtmanae	2317	S	108	0.00004	5	0.00000	3	0.00000	2	0.00000	0	0.00000
Methanosphaera sp. BMS	1789762	S	12	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000
Methanobacterium sp. MB1	1379702	S	16	0.00001	1	0.00000	0	0.00000	4	0.00000	0	0.00000
Methanobacterium paludis	868131	S	6	0.00000	0	0.00000	0	0.00000	2	0.00000	0	0.00000
Methanobacterium congolense	118062	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Methanobacterium lacus	877455	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Methanococcus maripaludis	39152	S	85	0.00003	1	0.00000	7	0.00000	13	0.00000	0	0.00000
Methanococcus vannielii	2187	S	2	0.00000	9	0.00000	14	0.00000	10	0.00000	0	0.00000
Methanococcus voltae	2188	S	1	0.00000	0	0.00000	3	0.00000	3	0.00000	0	0.00000
Methanothermococcus okinawensis	155863	S	2	0.00000	3	0.00000	1	0.00000	4	0.00000	0	0.00000
Methanocaldococcus fervens	83171	S	6	0.00000	2	0.00000	9	0.00000	5	0.00000	0	0.00000
Methanocaldococcus vulcanius	73913	S	9	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000
Methanocaldococcus jannaschii	2190	S	4	0.00000	0	0.00000	2	0.00000	5	0.00000	0	0.00000
Methanocaldococcus bathoardescens	1301915	S	4	0.00000	1	0.00000	1	0.00000	1	0.00000	0	0.00000
Methanocaldococcus sp. FS406-22	644281	S	3	0.00000	1	0.00000	2	0.00000	3	0.00000	0	0.00000
Methanosarcina barkeri	2208	S	100	0.00004	7	0.00000	7	0.00000	12	0.00000	0	0.00000
Methanosarcina horonobensis	418008	S	62	0.00002	3	0.00000	8	0.00000	17	0.00000	0	0.00000
Methanosarcina thermophila	2210	S	41	0.00002	3	0.00000	3	0.00000	11	0.00000	0	0.00000
Methanosarcina lacustris	170861	S	8	0.00000	1	0.00000	1	0.00000	6	0.00000	0	0.00000
Methanosarcina vacuolata	2215	S	16	0.00001	2	0.00000	2	0.00000	8	0.00000	0	0.00000
Methanosarcina acetivorans	2214	S	1	0.00000	0	0.00000	6	0.00000	8	0.00000	0	0.00000
Methanosarcina siciliae	38027	S	1	0.00000	3	0.00000	11	0.00000	3	0.00000	0	0.00000
Methanococcoides burtonii	29291	S	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Methanococcoides methylutens	2226	S	1	0.00000	0	0.00000	0	0.00000	2	0.00000	0	0.00000
Methanolobus zinderi	536044	S	3	0.00000	8	0.00000	2	0.00000	7	0.00000	0	0.00000
Methanohalophilus halophilus	2177	S	2	0.00000	0	0.00000	2	0.00000	0	0.00000	0	0.00000
Methanohalobium evestigatum	2322	S	1	0.00000	0	0.00000	0	0.00000	8	0.00000	0	0.00000
Methanosalsum zhilinae	39669	S	1	0.00000	1	0.00000	2	0.00000	1	0.00000	0	0.00000
Methanosaeta harundinacea	301375	S	1	0.00000	3	0.00000	5	0.00000	7	0.00000	0	0.00000
Methanospirillum hungatei	2203	S	8	0.00000	1	0.00000	1	0.00000	4	0.00000	0	0.00000
Methanoculleus bourgensis	83986	S	4	0.00000	1	0.00000	2	0.00000	2	0.00000	0	0.00000
Methanofollis liminatans	2201	S	2	0.00000	0	0.00000	2	0.00000	2	0.00000	0	0.00000
Methanosphaerula palustris	475088	S	1	0.00000	0	0.00000	2	0.00000	0	0.00000	0	0.00000
Methanocella paludicola	570267	S	4	0.00000	0	0.00000	2	0.00000	1	0.00000	0	0.00000
Methanocella arvoryzae	1175445	S	3	0.00000	24	0.00000	10	0.00000	25	0.00000	0	0.00000
Natronorubrum aibiense	348826	S	13	0.00001	5	0.00000	7	0.00000	7	0.00000	0	0.00000
Natrialba magadii	13769	S	12	0.00000	3	0.00000	1	0.00000	2	0.00000	6	0.00000
Halopiger xanaduensis	387343	S	7	0.00000	38	0.00001	10	0.00000	24	0.00000	0	0.00000
Natrarchaeobaculum aegyptiacum	745377	S	5	0.00000	0	0.00000	3	0.00000	0	0.00000	0	0.00000
Natrinema sp. YPL30	1710539	S	1	0.00000	24	0.00000	4	0.00000	21	0.00000	0	0.00000
Haloplanus aerogenes	660522	S	12	0.00000	1	0.00000	0	0.00000	1	0.00000	0	0.00000
Halogeometricum borinquense	60847	S	3	0.00000	15	0.00000	4	0.00000	18	0.00000	0	0.00000
Haloquadratum walsbyi	293091	S	1	0.00000	24	0.00000	5	0.00000	8	0.00000	0	0.00000
Halobonum sp. NJ-3-1	2743089	S	7	0.00000	1	0.00000	0	0.00000	1	0.00000	0	0.00000
Halobonum sp. Gai3-2	2743090	S	1	0.00000	8	0.00000	0	0.00000	8	0.00000	0	0.00000
Halorubrum lacusprofundi	2247	S	1	0.00000	0	0.00000	0	0.00000	7	0.00000	0	0.00000
Salinigranum rubrum	755307	S	1	0.00000	0	0.00000	1	0.00000	1	0.00000	0	0.00000
halophilic archaeon DL31	756883	S	12	0.00000	4	0.00000	9	0.00000	9	0.00000	0	0.00000
Haloarcula hispanica	51589	S	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Haloarcula marismortui	2238	S	1	0.00000	11	0.00000	0	0.00000	14	0.00000	0	0.00000
Halomicrobium mukohataei	57705	S	2	0.00000	0	0.00000	0	0.00000	3	0.00000	0	0.00000
Halomicrobium sp. LC1Hm	2610902	S	2	0.00000	0	0.00000	2	0.00000	0	0.00000	1	0.00000
Natronomonas sp. C90	2747817	S	1	0.00000	0	0.00000	5	0.00000	0	0.00000	0	0.00000
Haloarculaceae archaeon HArcel1	1679096	S	1	0.00000	3	0.00000	1	0.00000	0	0.00000	0	0.00000
Salinibaculum litoreum	1710541	S	3	0.00000	3	0.00000	1	0.00000	2	0.00000	0	0.00000
Halobacterium hubeiense	1407499	S	1	0.00000	0	0.00000	4	0.00000	15	0.00000	0	0.00000
Thermococcus paralvinellae	582419	S	29	0.00001	0	0.00000	0	0.00000	2	0.00000	0	0.00000
Thermococcus sp. IOH1	2586643	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Thermococcus sp. 4557	1042877	S	1	0.00000	0	0.00000	2	0.00000	1	0.00000	0	0.00000
Thermococcus sp. 5-4	2008440	S	1	0.00000	19	0.00000	6	0.00000	12	0.00000	0	0.00000
Thermococcus eurythermalis	1505907	S	1	0.00000	2	0.00000	1	0.00000	1	0.00000	0	0.00000
Thermococcus radiotolerans	187880	S	1	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000
Pyrococcus abyssi	29292	S	7	0.00000	0	0.00000	3	0.00000	3	0.00000	0	0.00000
Pyrococcus sp. ST04	1183377	S	3	0.00000	0	0.00000	0	0.00000	3	0.00000	0	0.00000
Pyrococcus sp. NA2	342949	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pyrococcus horikoshii	53953	S	3	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Methanomassiliicoccus intestinalis	1406512	S	15	0.00001	1	0.00000	6	0.00000	5	0.00000	0	0.00000
Methanomassiliicoccaceae archaeon DOK	1535962	S	2	0.00000	2	0.00000	0	0.00000	7	0.00000	0	0.00000
Candidatus Methanomethylophilus alvus	1291540	S	3	0.00000	1	0.00000	6	0.00000	2	0.00000	0	0.00000
Cuniculiplasma divulgatum	1673428	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Geoglobus ahangari	113653	S	5	0.00000	1	0.00000	0	0.00000	1	0.00000	0	0.00000
Archaeoglobus veneficus	58290	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Nitrosotalea devanaterra	1078905	S	66	0.00003	0	0.00000	0	0.00000	3	0.00000	0	0.00000
Candidatus Nitrosotalea okcheonensis	1903276	S	24	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Nitrosotenuis cloacae	1603555	S	6	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nitrosopumilus ureiphilus	1470067	S	42	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nitrosopumilus maritimus	338192	S	23	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Nitrosopumilus koreensis	1510466	S	9	0.00000	0	0.00000	0	0.00000	2	0.00000	0	0.00000
Nitrosopumilus piranensis	1582439	S	2	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000
Nitrosopumilus cobalaminigenes	1470066	S	1	0.00000	0	0.00000	3	0.00000	0	0.00000	0	0.00000
Nitrosopumilus adriaticus	1580092	S	1	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000
Nitrosopumilus oxyclinae	1959104	S	1	0.00000	3	0.00000	6	0.00000	6	0.00000	0	0.00000
Candidatus Nitrosomarinus catalina	1898749	S	3	0.00000	0	0.00000	0	0.00000	3	0.00000	0	0.00000
Nitrosarchaeum sp. AC2	2259673	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Saccharolobus solfataricus	2287	S	58	0.00002	0	0.00000	2	0.00000	0	0.00000	0	0.00000
Acidianus manzaensis	282676	S	45	0.00002	0	0.00000	3	0.00000	1	0.00000	0	0.00000
Acidianus sulfidivorans	312539	S	5	0.00000	0	0.00000	2	0.00000	1	0.00000	0	0.00000
Acidianus brierleyi	41673	S	1	0.00000	4	0.00000	0	0.00000	6	0.00000	0	0.00000
Sulfolobus sp. A20	1891280	S	6	0.00000	0	0.00000	15	0.00000	37	0.00001	0	0.00000
Sulfolobus sp. S-194	2512240	S	1	0.00000	0	0.00000	0	0.00000	6	0.00000	0	0.00000
Sulfolobus acidocaldarius	2285	S	1	0.00000	2	0.00000	3	0.00000	6	0.00000	0	0.00000
Sulfurisphaera tokodaii	111955	S	2	0.00000	1	0.00000	5	0.00000	10	0.00000	0	0.00000
Metallosphaera cuprina	1006005	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Caldisphaera lagunensis	200415	S	10	0.00000	1	0.00000	0	0.00000	1	0.00000	0	0.00000
Pyrolobus fumarii	54252	S	8	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylothermus hellenicus	84599	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Thermofilum adornatum	1365176	S	1	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Prometheoarchaeum syntrophicum	2594042	S	11	0.00000	0	0.00000	7	0.00000	10	0.00000	0	0.00000
Serratia phage PS2	1481112	S	20	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pectobacterium bacteriophage PM2	1429794	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus prophage Lj771	139871	S	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Synechococcus phage S-SSM5	445685	S	2	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000
Lactobacillus phage phi jlb1	1416334	S	9	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Klebsiella virus K64-1	2560541	S	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Klebsiella virus RaK2	2560545	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Agrobacterium virus Atuph07	2560286	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Yersinia virus Yen9-04	2560849	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Synechococcus virus SSKS1	2734116	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cellulophaga virus ST	1918720	S	33	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterobacteria phage HK225	1147144	S	25	0.00001	1	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus phage phiPYB5	438780	S	4	0.00000	3	0.00000	0	0.00000	0	0.00000	12	0.00000
Lactobacillus phage LF1	947980	S	3	0.00000	2	0.00000	0	0.00000	0	0.00000	17	0.00000
Pseudoalteromonas phage Pq0	1667322	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus phage Lc-Nu	146269	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Salmonella phage vB_SosS_Oslo	1168549	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterococcus virus IMEEF1	1982378	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Escherichia virus N15	40631	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Propionibacterium virus P100A	1982265	S	1	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus virus Twort	55510	S	54	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus virus Rodi	1980962	S	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterococcus virus EFP01	2734044	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pelagibacter virus HTVC019P	2733944	S	31	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Fussvirus S30C28	2733907	S	4	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces phage Manuel	2053812	S	7	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acinetobacter phage Presley	1406780	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	2	0.00000
Proteus phage Privateer	2712958	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactococcus virus KSY1	388452	S	7	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Salmonella phage UPF_BP1	1912492	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Vibrio phage vB_VchM_Kuja	2686437	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Aotine betaherpesvirus 1	50290	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chrysochromulina ericina virus	455364	S	20	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Orpheovirus IHUMI-LCC2	2023057	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Yellowstone lake phycodnavirus 1	1586713	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Moumouvirus	985782	S	5	0.00000	2	0.00000	4	0.00000	2	0.00000	0	0.00000
Megavirus chiliensis	1094892	S	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cafeteria roenbergensis virus	1513235	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Penguinpox virus	648998	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Simian adenovirus 8	413258	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Porcine mastadenovirus A	130369	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ectropis obliqua nucleopolyhedrovirus	59376	S	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Plodia interpunctella granulovirus	262175	S	6	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Culex nigripalpus nucleopolyhedrovirus	130556	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pandoravirus dulcis	1349409	S	1	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000
Pandoravirus neocaledonia	2107708	S	1	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000
Plasmid pWP113a	28425	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000
Bacteroides sp. PHL 2737	2162637	S	0	0.00000	303958	0.05652	134830	0.03818	393982	0.07719	48	0.00001
Capnocytophaga sp. oral taxon 902	2748316	S	0	0.00000	52	0.00001	27	0.00001	98	0.00002	0	0.00000
Capnocytophaga sp. oral taxon 864	1316593	S	0	0.00000	3	0.00000	15	0.00000	13	0.00000	0	0.00000
Capnocytophaga leadbetteri	327575	S	0	0.00000	17	0.00000	10	0.00000	21	0.00000	0	0.00000
Flavobacteriaceae bacterium F202Z8	2583587	S	0	0.00000	76	0.00001	47	0.00001	186	0.00004	0	0.00000
Maribacter dokdonensis	320912	S	0	0.00000	23	0.00000	12	0.00000	10	0.00000	0	0.00000
Nonlabens sp. Hel1_33_55	1336802	S	0	0.00000	20	0.00000	16	0.00000	21	0.00000	0	0.00000
Nonlabens sp. SY33080	2719911	S	0	0.00000	10	0.00000	0	0.00000	51	0.00001	0	0.00000
Blattabacterium sp. (Blatta orientalis)	367806	S	0	0.00000	8	0.00000	0	0.00000	7	0.00000	0	0.00000
Hymenobacter sp. NBH84	2596915	S	0	0.00000	152	0.00003	73	0.00002	142	0.00003	0	0.00000
Hymenobacter sp. PAMC 26554	1484116	S	0	0.00000	80	0.00001	59	0.00002	52	0.00001	0	0.00000
Hymenobacter sp. DG25A	1385663	S	0	0.00000	58	0.00001	21	0.00001	65	0.00001	1	0.00000
Hymenobacter sp. S2-20-2	2761579	S	0	0.00000	42	0.00001	16	0.00000	24	0.00000	0	0.00000
Hymenobacter sp. 17J36-26	2496028	S	0	0.00000	85	0.00002	41	0.00001	110	0.00002	0	0.00000
Hymenobacter sp. BT18	2724192	S	0	0.00000	29	0.00001	11	0.00000	28	0.00001	0	0.00000
Hymenobacter sp. APR13	1356852	S	0	0.00000	18	0.00000	16	0.00000	30	0.00001	0	0.00000
Hymenobacter swuensis	1446467	S	0	0.00000	5	0.00000	18	0.00001	22	0.00000	0	0.00000
Cardinium endosymbiont of Sogatella furcifera	650378	S	0	0.00000	3	0.00000	4	0.00000	4	0.00000	0	0.00000
Chitinophaga sp. XS-30	2604421	S	0	0.00000	151	0.00003	48	0.00001	237	0.00005	0	0.00000
Chitinophaga sp. 1303	2725414	S	0	0.00000	170	0.00003	64	0.00002	142	0.00003	0	0.00000
Rhodothermaceae bacterium RA	1779382	S	0	0.00000	27	0.00001	11	0.00000	14	0.00000	0	0.00000
Salinibacter ruber	146919	S	0	0.00000	47	0.00001	33049	0.00936	66	0.00001	0	0.00000
Prosthecochloris sp. GSB1	281093	S	0	0.00000	1	0.00000	0	0.00000	4	0.00000	0	0.00000
Pelodictyon luteolum	1100	S	0	0.00000	44	0.00001	10	0.00000	18	0.00000	0	0.00000
Chlorobium limicola	1092	S	0	0.00000	3	0.00000	13	0.00000	5	0.00000	0	0.00000
Chlorobium phaeovibrioides	1094	S	0	0.00000	1	0.00000	4	0.00000	9	0.00000	0	0.00000
Chlorobaculum parvum	274539	S	0	0.00000	9	0.00000	1	0.00000	12	0.00000	0	0.00000
Gemmatimonas aurantiaca	173480	S	0	0.00000	23	0.00000	15	0.00000	33	0.00001	0	0.00000
Gemmatimonas sp. TET16	2732249	S	0	0.00000	14	0.00000	8	0.00000	22	0.00000	1	0.00000
Gemmatimonas phototrophica	1379270	S	0	0.00000	3	0.00000	2	0.00000	6	0.00000	0	0.00000
candidate division Zixibacteria bacterium	2053527	S	0	0.00000	20	0.00000	15	0.00000	18	0.00000	0	0.00000
Luteolibacter sp. G-1-1-1	2728835	S	0	0.00000	20	0.00000	12	0.00000	9	0.00000	0	0.00000
Verrucomicrobium sp. GAS474	1882831	S	0	0.00000	1	0.00000	8	0.00000	6	0.00000	0	0.00000
Opitutaceae bacterium TAV5	794903	S	0	0.00000	32	0.00001	9	0.00000	30	0.00001	0	0.00000
Coraliomargarita akajimensis	395922	S	0	0.00000	2	0.00000	5	0.00000	7	0.00000	0	0.00000
Planctomycetes bacterium Mal48	2527994	S	0	0.00000	96	0.00002	27	0.00001	85	0.00002	0	0.00000
Planctomycetes bacterium MalM25	2527998	S	0	0.00000	72	0.00001	11	0.00000	40	0.00001	0	0.00000
Planctomycetes bacterium Enr13	2527979	S	0	0.00000	53	0.00001	15	0.00000	52	0.00001	0	0.00000
Planctomycetes bacterium Enr17	2527976	S	0	0.00000	31	0.00001	16	0.00000	65	0.00001	1	0.00000
Planctomycetes bacterium K23_9	1930275	S	0	0.00000	27	0.00001	15	0.00000	38	0.00001	0	0.00000
Planctomycetes bacterium Pla110	2528007	S	0	0.00000	18	0.00000	12	0.00000	32	0.00001	0	0.00000
Planctomycetes bacterium Pan265	2527982	S	0	0.00000	14	0.00000	7	0.00000	13	0.00000	0	0.00000
Planctomycetes bacterium FF011L	1930274	S	0	0.00000	7	0.00000	2	0.00000	14	0.00000	0	0.00000
Planctomycetes bacterium Pla175	2528009	S	0	0.00000	7	0.00000	13	0.00000	39	0.00001	0	0.00000
Planctomycetes bacterium V6	2528030	S	0	0.00000	11	0.00000	8	0.00000	13	0.00000	0	0.00000
Planctomycetes bacterium Pan181	2527972	S	0	0.00000	5	0.00000	6	0.00000	26	0.00001	0	0.00000
Planctomycetes bacterium TBK1r	2527963	S	0	0.00000	5	0.00000	6	0.00000	19	0.00000	0	0.00000
Planctomycetes bacterium Pan44	2527983	S	0	0.00000	2	0.00000	7	0.00000	14	0.00000	0	0.00000
Planctomycetes bacterium Pan110	2528028	S	0	0.00000	8	0.00000	0	0.00000	7	0.00000	0	0.00000
Planctomycetes bacterium V22	2528027	S	0	0.00000	1	0.00000	8	0.00000	5	0.00000	1	0.00000
Planctomycetes bacterium Mal4	2528026	S	0	0.00000	1	0.00000	13	0.00000	17	0.00000	1	0.00000
Planctomycetes bacterium Pan241w	2527973	S	0	0.00000	1	0.00000	15	0.00000	8	0.00000	0	0.00000
Planctomycetes bacterium Mal33	2527992	S	0	0.00000	3	0.00000	4	0.00000	29	0.00001	0	0.00000
Planctomyces sp. SH-PL62	1636152	S	0	0.00000	58	0.00001	19	0.00001	26	0.00001	0	0.00000
Planctomyces sp. SH-PL14	1632864	S	0	0.00000	10	0.00000	15	0.00000	16	0.00000	0	0.00000
Alienimonas californiensis	2527989	S	0	0.00000	37	0.00001	14	0.00000	27	0.00001	0	0.00000
Gimesia maris	122	S	0	0.00000	7	0.00000	0	0.00000	12	0.00000	0	0.00000
Crateriforma conspicua	2527996	S	0	0.00000	15	0.00000	12	0.00000	30	0.00001	0	0.00000
Bremerella volcania	2527984	S	0	0.00000	1	0.00000	4	0.00000	18	0.00000	0	0.00000
Gemmata massiliana	1210884	S	0	0.00000	22	0.00000	30	0.00001	13	0.00000	0	0.00000
Gemmata obscuriglobus	114	S	0	0.00000	18	0.00000	18	0.00001	28	0.00001	0	0.00000
Pirellula staleyi	125	S	0	0.00000	3	0.00000	22	0.00001	4	0.00000	0	0.00000
Singulisphaera acidiphila	466153	S	0	0.00000	12	0.00000	11	0.00000	6	0.00000	0	0.00000
Phycisphaera mikurensis	547188	S	0	0.00000	21	0.00000	14	0.00000	27	0.00001	0	0.00000
Sedimentisphaera cyanobacteriorum	1940790	S	0	0.00000	13	0.00000	3	0.00000	18	0.00000	0	0.00000
Sedimentisphaera salicampi	1941349	S	0	0.00000	6	0.00000	4	0.00000	14	0.00000	0	0.00000
Anaerohalosphaera lusitana	1936003	S	0	0.00000	6	0.00000	4	0.00000	16	0.00000	0	0.00000
Phycisphaerae bacterium RAS2	2528035	S	0	0.00000	3	0.00000	0	0.00000	6	0.00000	0	0.00000
Chlamydia caviae	83557	S	0	0.00000	4	0.00000	0	0.00000	1	0.00000	0	0.00000
Chlamydia psittaci	83554	S	0	0.00000	1	0.00000	2	0.00000	6	0.00000	0	0.00000
Chlamydia abortus	83555	S	0	0.00000	1	0.00000	2	0.00000	4	0.00000	0	0.00000
Candidatus Protochlamydia amoebophila	362787	S	0	0.00000	4	0.00000	1	0.00000	3	0.00000	0	0.00000
Kiritimatiellaeota bacterium S-5007	2697043	S	0	0.00000	7	0.00000	6	0.00000	20	0.00000	0	0.00000
Kiritimatiella glycovorans	1307763	S	0	0.00000	4	0.00000	3	0.00000	18	0.00000	0	0.00000
Thermaerobacter marianensis	73919	S	0	0.00000	1	0.00000	3	0.00000	3	0.00000	0	0.00000
Sulfobacillus thermotolerans	338644	S	0	0.00000	1	0.00000	0	0.00000	1	0.00000	0	0.00000
Dehalobacter sp. DCA	1147129	S	0	0.00000	4	0.00000	3	0.00000	0	0.00000	0	0.00000
Caldicellulosiruptor bescii	31899	S	0	0.00000	5	0.00000	3	0.00000	7	0.00000	0	0.00000
Caldicellulosiruptor obsidiansis	717609	S	0	0.00000	2	0.00000	7	0.00000	20	0.00000	0	0.00000
